eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,3,5,0.8,0.9,0,0,13,0.0798493525564463
0.01,5,5,0.8,0.9,0,0,454,0.07959698001953859
0.05,5,5,0.8,0.9,0,0,95,0.08046131476824749
0.1,5,5,0.8,0.9,0,0,39,0.0799649234559911
0.3,5,5,0.8,0.9,0,0,13,0.08217495592441422
0.01,7,5,0.8,0.9,0,0,490,0.07960398603275701
0.05,7,5,0.8,0.9,0,0,95,0.08004986889036184
0.1,7,5,0.8,0.9,0,0,65,0.08064527671687516
0.3,7,5,0.8,0.9,0,0,12,0.08536213875826079
0.01,1,7,0.8,0.9,0,0,624,0.08071411532446589
0.05,1,7,0.8,0.9,0,0,138,0.08054796411746029
0.1,1,7,0.8,0.9,0,0,80,0.08043224437645
0.3,1,7,0.8,0.9,0,0,34,0.08074120086956625
0.01,3,7,0.8,0.9,0,0,489,0.07896861050193302
0.05,3,7,0.8,0.9,0,0,80,0.07936442002391043
0.1,3,7,0.8,0.9,0,0,80,0.07912544104043763
0.3,3,7,0.8,0.9,0,0,16,0.08096449524884747
0.01,5,7,0.8,0.9,0,0,481,0.07912928765560066
0.05,5,7,0.8,0.9,0,0,94,0.0789968322777508
0.1,5,7,0.8,0.9,0,0,39,0.08053883032687537
0.3,5,7,0.8,0.9,0,0,12,0.082269273537525
0.01,7,7,0.8,0.9,0,0,455,0.07914417768923307
0.05,7,7,0.8,0.9,0,0,86,0.07929595252290039
0.1,7,7,0.8,0.9,0,0,47,0.07969718447852846
0.3,7,7,0.8,0.9,0,0,13,0.08199940749031481
0.01,1,1,1,0.9,0,0,938,0.08052621346382413
0.05,1,1,1,0.9,0,0,226,0.08045382563360702
0.1,1,1,1,0.9,0,0,123,0.08039243812317928
0.3,1,1,1,0.9,0,0,61,0.08070431366287273
0.01,3,1,1,0.9,0,0,496,0.08083312799402988
0.05,3,1,1,0.9,0,0,120,0.08141546383207418
0.1,3,1,1,0.9,0,0,46,0.0807421112506799
0.3,3,1,1,0.9,0,0,15,0.08338696199441725
0.01,5,1,1,0.9,0,0,550,0.08036163209161547
0.05,5,1,1,0.9,0,0,107,0.08087348828848406
0.1,5,1,1,0.9,0,0,42,0.08192312235894246
0.3,5,1,1,0.9,0,0,15,0.08403214196874385
0.01,7,1,1,0.9,0,0,582,0.08106745946989952
0.05,7,1,1,0.9,0,0,114,0.08200395474441867
0.1,7,1,1,0.9,0,0,50,0.08271140128525543
0.3,7,1,1,0.9,0,0,14,0.08551691578744822
0.01,1,3,1,0.9,0,0,984,0.08048918200771879
0.05,1,3,1,0.9,0,0,225,0.08043773199509191
0.1,1,3,1,0.9,0,0,132,0.0803716122164086
0.3,1,3,1,0.9,0,0,25,0.08080548344784425
0.01,3,3,1,0.9,0,0,487,0.07855635396103076
0.05,3,3,1,0.9,0,0,113,0.07881245043456973
0.1,3,3,1,0.9,0,0,61,0.07884854094002677
0.3,3,3,1,0.9,0,0,20,0.07982929615470068
0.01,5,3,1,0.9,0,0,477,0.07962070335051837
0.05,5,3,1,0.9,0,0,96,0.07913181159251982
0.1,5,3,1,0.9,0,0,41,0.08061689739683327
0.3,5,3,1,0.9,0,0,13,0.08260319352772293
0.01,7,3,1,0.9,0,0,597,0.07882515983990583
0.05,7,3,1,0.9,0,0,112,0.07963037394979978
0.1,7,3,1,0.9,0,0,59,0.07974153577030701
0.3,7,3,1,0.9,0,0,14,0.08386106177890962
0.01,1,5,1,0.9,0,0,984,0.08047325720694996
0.05,1,5,1,0.9,0,0,213,0.08043323520698684
0.1,1,5,1,0.9,0,0,134,0.08033981647862135
0.3,1,5,1,0.9,0,0,32,0.08078882517439291
0.01,3,5,1,0.9,0,0,494,0.07782284074700493
0.05,3,5,1,0.9,0,0,95,0.07819965487041877
0.1,3,5,1,0.9,0,0,45,0.07770526980484754
0.3,3,5,1,0.9,0,0,15,0.0804428637237061
0.01,5,5,1,0.9,0,0,502,0.07925720640112709
0.05,5,5,1,0.9,0,0,112,0.07951659524791566
0.1,5,5,1,0.9,0,0,51,0.08002967860622083
0.3,5,5,1,0.9,0,0,13,0.08369503974836769
0.01,7,5,1,0.9,0,0,484,0.0802425929091
0.05,7,5,1,0.9,0,0,103,0.08001713501181788
0.1,7,5,1,0.9,0,0,45,0.08111643667590293
0.3,7,5,1,0.9,0,0,14,0.08570171406751202
0.01,1,7,1,0.9,0,0,1033,0.08042413816509286
0.05,1,7,1,0.9,0,0,261,0.08032579546897067
0.1,1,7,1,0.9,0,0,125,0.08030716698734026
0.3,1,7,1,0.9,0,0,47,0.08059576159253758
0.01,3,7,1,0.9,0,0,512,0.07776172043695712
0.05,3,7,1,0.9,0,0,113,0.07802773951725427
0.1,3,7,1,0.9,0,0,52,0.07767479301184438
0.3,3,7,1,0.9,0,0,14,0.07969587584885596
0.01,5,7,1,0.9,0,0,462,0.07929161940778262
0.05,5,7,1,0.9,0,0,94,0.07881364318151483
0.1,5,7,1,0.9,0,0,48,0.0797119552103097
0.3,5,7,1,0.9,0,0,16,0.08150526279504791
0.01,7,7,1,0.9,0,0,433,0.07919448510756631
0.05,7,7,1,0.9,0,0,97,0.07928642547184844
0.1,7,7,1,0.9,0,0,49,0.08016632880754022
0.3,7,7,1,0.9,0,0,14,0.07986072041380188
0.01,1,1,0.65,1,0,0,489,0.08126601307045846
0.05,1,1,0.65,1,0,0,104,0.08107785996414779
0.1,1,1,0.65,1,0,0,87,0.08090990813269731
0.3,1,1,0.65,1,0,0,33,0.08095048013966115
0.01,3,1,0.65,1,0,0,457,0.08100152834043063
0.05,3,1,0.65,1,0,0,90,0.08034719775375114
0.1,3,1,0.65,1,0,0,42,0.08209166098038707
0.3,3,1,0.65,1,0,0,13,0.08309534652099768
0.01,5,1,0.65,1,0,0,522,0.08132182398368697
0.05,5,1,0.65,1,0,0,97,0.08204726207731619
0.1,5,1,0.65,1,0,0,41,0.08385431791322605
0.3,5,1,0.65,1,0,0,13,0.09064797948665934
0.01,7,1,0.65,1,0,0,497,0.08193148343743041
0.05,7,1,0.65,1,0,0,99,0.08263646759401246
0.1,7,1,0.65,1,0,0,49,0.08499760124548689
0.3,7,1,0.65,1,0,0,11,0.09150730628284641
0.01,1,3,0.65,1,0,0,550,0.08099765142815497
0.05,1,3,0.65,1,0,0,119,0.08098671489446527
0.1,1,3,0.65,1,0,0,68,0.08093703202940218
0.3,1,3,0.65,1,0,0,33,0.08064565111563844
0.01,3,3,0.65,1,0,0,442,0.08000704058439617
0.05,3,3,0.65,1,0,0,86,0.0794296087338669
0.1,3,3,0.65,1,0,0,49,0.07988199651998343
0.3,3,3,0.65,1,0,0,11,0.08106905147642553
0.01,5,3,0.65,1,0,0,477,0.08025423268386343
0.05,5,3,0.65,1,0,0,89,0.0804559143096313
0.1,5,3,0.65,1,0,0,49,0.0809136857513271
0.3,5,3,0.65,1,0,0,12,0.08616348255378456
0.01,7,3,0.65,1,0,0,464,0.08015181133338696
0.05,7,3,0.65,1,0,0,87,0.08182175085958608
0.1,7,3,0.65,1,0,0,47,0.08024842898299825
0.3,7,3,0.65,1,0,0,13,0.08768690221539037
0.01,1,5,0.65,1,0,0,550,0.08089506829593654
0.05,1,5,0.65,1,0,0,104,0.08096583858963757
0.1,1,5,0.65,1,0,0,69,0.08078933755145223
0.3,1,5,0.65,1,0,0,32,0.0806633700652088
0.01,3,5,0.65,1,0,0,440,0.07923892441274574
0.05,3,5,0.65,1,0,0,90,0.07953149567744586
0.1,3,5,0.65,1,0,0,50,0.0794780068870579
0.3,3,5,0.65,1,0,0,13,0.0809585334473278
0.01,5,5,0.65,1,0,0,464,0.07950406281021359
0.05,5,5,0.65,1,0,0,100,0.08041468499853002
0.1,5,5,0.65,1,0,0,40,0.0813503357139787
0.3,5,5,0.65,1,0,0,19,0.0855969915612074
0.01,7,5,0.65,1,0,0,464,0.07961260052504772
0.05,7,5,0.65,1,0,0,91,0.0801394281483809
0.1,7,5,0.65,1,0,0,39,0.08143105504031256
0.3,7,5,0.65,1,0,0,11,0.08687991230885561
0.01,1,7,0.65,1,0,0,550,0.08088471143392549
0.05,1,7,0.65,1,0,0,104,0.08095879548173304
0.1,1,7,0.65,1,0,0,87,0.08064324878709063
0.3,1,7,0.65,1,0,0,32,0.08048485183776975
0.01,3,7,0.65,1,0,0,464,0.07881279285121622
0.05,3,7,0.65,1,0,0,96,0.07898132617480266
0.1,3,7,0.65,1,0,0,45,0.08032412882502571
0.3,3,7,0.65,1,0,0,14,0.08160770414100368
0.01,5,7,0.65,1,0,0,445,0.07897861374571555
0.05,5,7,0.65,1,0,0,85,0.08009509973131396
0.1,5,7,0.65,1,0,0,39,0.08122368531910629
0.3,5,7,0.65,1,0,0,11,0.08419450502169713
0.01,7,7,0.65,1,0,0,447,0.07931943521809469
0.05,7,7,0.65,1,0,0,90,0.07976457716514981
0.1,7,7,0.65,1,0,0,46,0.07993055355504679
0.3,7,7,0.65,1,0,0,11,0.0863214778003221
0.01,1,1,0.8,1,0,0,610,0.0808457510020094
0.05,1,1,0.8,1,0,0,159,0.08066102290705289
0.1,1,1,0.8,1,0,0,59,0.08093094380680275
0.3,1,1,0.8,1,0,0,19,0.0814392352450457
0.01,3,1,0.8,1,0,0,436,0.08043987432599232
0.05,3,1,0.8,1,0,0,91,0.08102898899182968
0.1,3,1,0.8,1,0,0,55,0.08213520066994116
0.3,3,1,0.8,1,0,0,13,0.083130272227088
