eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,7,0.65,1,0,0,877,0.001311926397070226
0.05,5,7,0.65,1,0,0,173,0.001307699961199002
0.1,5,7,0.65,1,0,0,88,0.001305916251604402
0.3,5,7,0.65,1,0,0,26,0.001422199367198109
0.01,7,7,0.65,1,0,0,871,0.0013187819877270761
0.05,7,7,0.65,1,0,0,171,0.001324139386784618
0.1,7,7,0.65,1,0,0,86,0.001324361424478022
0.3,7,7,0.65,1,0,0,24,0.001424137883823302
0.01,1,1,0.8,1,0,0,1541,0.0013685840147500679
0.05,1,1,0.8,1,0,0,319,0.001371254399803758
0.1,1,1,0.8,1,0,0,146,0.001382595542022721
0.3,1,1,0.8,1,0,0,52,0.001414906818912078
