eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,3,3,0.8,0.9,0,0,14,0.07878985516526579
0.01,5,3,0.8,0.9,0,0,513,0.0770720460332269
0.05,5,3,0.8,0.9,0,0,90,0.07784770128208422
0.1,5,3,0.8,0.9,0,0,69,0.07725684790761657
0.3,5,3,0.8,0.9,0,0,14,0.08100210888354165
0.01,7,3,0.8,0.9,0,0,529,0.07736594219361383
0.05,7,3,0.8,0.9,0,0,112,0.07791968104782893
0.1,7,3,0.8,0.9,0,0,69,0.0790594646171668
0.3,7,3,0.8,0.9,0,0,13,0.08434013961139143
0.01,1,5,0.8,0.9,0,0,518,0.08012668981421817
0.05,1,5,0.8,0.9,0,0,101,0.08017416877315858
0.1,1,5,0.8,0.9,0,0,61,0.07981223012426265
0.3,1,5,0.8,0.9,0,0,22,0.08049512053127304
0.01,3,5,0.8,0.9,0,0,509,0.07696571860044935
0.05,3,5,0.8,0.9,0,0,136,0.07741489217977594
0.1,3,5,0.8,0.9,0,0,55,0.07686841318953924
0.3,3,5,0.8,0.9,0,0,13,0.07935005096823622
0.01,5,5,0.8,0.9,0,0,508,0.07685724336050047
0.05,5,5,0.8,0.9,0,0,96,0.07753536835254865
0.1,5,5,0.8,0.9,0,0,42,0.07767011866734369
0.3,5,5,0.8,0.9,0,0,26,0.08005097454923188
0.01,7,5,0.8,0.9,0,0,459,0.07722658422076265
0.05,7,5,0.8,0.9,0,0,94,0.07827650055635006
0.1,7,5,0.8,0.9,0,0,46,0.0796686401629105
0.3,7,5,0.8,0.9,0,0,12,0.08102156650086681
0.01,1,7,0.8,0.9,0,0,518,0.08001580848345945
0.05,1,7,0.8,0.9,0,0,118,0.07992644318718373
0.1,1,7,0.8,0.9,0,0,61,0.07993658234988155
0.3,1,7,0.8,0.9,0,0,26,0.08056482928004499
0.01,3,7,0.8,0.9,0,0,517,0.07692937141945386
0.05,3,7,0.8,0.9,0,0,94,0.07715992190729329
0.1,3,7,0.8,0.9,0,0,62,0.07717301917331323
0.3,3,7,0.8,0.9,0,0,14,0.07904709681847623
0.01,5,7,0.8,0.9,0,0,493,0.07660226806086531
0.05,5,7,0.8,0.9,0,0,92,0.07731114154369999
0.1,5,7,0.8,0.9,0,0,56,0.07827870661816655
0.3,5,7,0.8,0.9,0,0,14,0.07859724852696288
0.01,7,7,0.8,0.9,0,0,430,0.0769419112012613
0.05,7,7,0.8,0.9,0,0,103,0.0776196456524457
0.1,7,7,0.8,0.9,0,0,42,0.07893360023215615
0.3,7,7,0.8,0.9,0,0,15,0.08200928317501985
0.01,1,1,1,0.9,0,0,796,0.08016271644297593
0.05,1,1,1,0.9,0,0,158,0.08014065177796087
0.1,1,1,1,0.9,0,0,79,0.08011341387920026
0.3,1,1,1,0.9,0,0,24,0.08027710457664863
0.01,3,1,1,0.9,0,0,473,0.07912938163891356
0.05,3,1,1,0.9,0,0,97,0.08000505724558044
0.1,3,1,1,0.9,0,0,50,0.07966622115069166
0.3,3,1,1,0.9,0,0,15,0.0826854254923192
0.01,5,1,1,0.9,0,0,443,0.07998389020305335
0.05,5,1,1,0.9,0,0,102,0.0803759614116095
0.1,5,1,1,0.9,0,0,47,0.08109512981512432
0.3,5,1,1,0.9,0,0,12,0.08544856474990338
0.01,7,1,1,0.9,0,0,525,0.08302278378052122
0.05,7,1,1,0.9,0,0,117,0.08302984175791167
0.1,7,1,1,0.9,0,0,57,0.08444279559181729
0.3,7,1,1,0.9,0,0,22,0.0882378139891947
0.01,1,3,1,0.9,0,0,949,0.07963559195395135
0.05,1,3,1,0.9,0,0,215,0.0795654686429252
0.1,1,3,1,0.9,0,0,78,0.07965760400865814
0.3,1,3,1,0.9,0,0,43,0.07977061459006145
0.01,3,3,1,0.9,0,0,548,0.07633598611153071
0.05,3,3,1,0.9,0,0,171,0.07669182616922107
