Municipality.code,Municipality,Total_residents,Total_houses,P_female,Mean_age,P_age_00_14,P_age_15_39,P_age_65_more,P_migrants,P_afrodescendants,P_disability,P_indigenous_language,P_university_studies,P_read_write,P_electricity,P_car,P_cell_phone,P_internet,Mean_occupants,P_working,Current_income,P_poverty,P_extreme_poverty,P_vulnerable_income,P_educational_lag,P_lack_quality_living_spaces
30007, Camarón de Tejeda,6538,1930,51.1318446,34.86907311,24.05934537,34.73539309,11.65494035,0.444240196,0.199050681,22.96387018,0.015295197,2.860201897,86.99481865,98.60031104,30.58579575,79.31570762,18.45515811,3.382581649,76.55028661,27509.32,56.4,11.1,3.3,37,5.4
30030, Camerino Z. Mendoza,41835,11734,52.94131708,34.18319187,23.15361626,38.18290496,11.31858936,0.179352895,2.664052037,15.34562322,24.26518069,21.14414177,89.83888842,99.64176049,30.1885183,82.43773456,45.4964176,3.54468702,69.49905967,33669.41,63.2,21.8,8.3,23.3,17.9
30208, Carlos A. Carrillo,23376,7826,52.55817933,37.47714824,20.7120849,32.22783293,13.88651147,0.158417537,1.755136986,24.96255403,0.618742749,10.61771912,87.29854183,98.98834678,23.85708798,86.41311307,45.12038934,2.975294419,62.93357225,37007.65,39.9,4.4,13.8,28.6,7.8
30031, Carrillo Puerto,18888,5048,50.56649725,30.97336934,27.81130877,39.23125794,8.17450233,0.619440915,2.520118594,19.03854299,0.455315544,1.487717069,80.50713154,98.17496528,31.08510216,80.75778615,10.07936508,3.726244793,77.93473936,25999.91,75.2,23.1,0.5,45.2,9.9
30157, Castillo de Teayo,20145,5623,50.67758749,34.78739141,24.66617027,33.8198064,12.74261603,0.208540218,1.598649588,29.0636481,19.69719533,4.899478779,85.43482127,98.25280799,30.80763059,72.40149759,20.75236227,3.571403102,74.89255014,28822.62,69,21.3,0.2,25.4,19.1
30032, Catemaco,49451,13745,52.27801258,32.64687203,26.29801177,36.13397787,9.688315366,0.216515915,0.706091812,22.37755164,1.27898976,9.019711013,81.93989667,97.95366513,17.20634457,80.78497296,33.19444444,3.573766898,76.99664185,28660.26,81.5,27.8,3.2,31.4,16.7
30033, Cazones de Herrera,24421,7042,51.49256787,33.03202424,27.10184692,34.77210369,10.917728,0.106487549,0.896916083,21.96240632,24.68761522,5.885728338,86.31907941,97.51173041,17.01038259,70.63424346,10.507607,3.45899076,77.51816498,29968.68,76.9,25.1,1.2,26.9,18.2
30034, Cerro Azul,25011,7804,53.6284035,37.17065365,21.87775022,32.56260501,14.42915433,0.088056356,2.897274801,26.71254802,3.501680807,22.34583217,93.98717949,98.62131169,44.17525773,86.29042649,46.71391753,3.198505732,66.22125145,41868.34,57.3,12.4,5.5,15.9,17.5
30054, Chacaltianguis,11461,3998,51.36550039,37.93115784,21.19361312,30.94843382,15.11211936,0.200768156,0.820530726,22.76536313,0.445065014,6.047648137,85.73930448,98.12124248,20.49098196,78.20641283,22.21943888,2.865731463,71.35338346,28635.91,57.2,9.3,6.5,36.4,6.9
30055, Chalma,13527,3821,51.79271087,35.66999335,25.81503659,30.952909,14.91831153,0.036968577,0.665434381,22.12939002,53.39497041,10.65640494,80.39267016,97.5328084,19.3175853,70.44619423,8.923884514,3.523622047,73.38603426,23461.72,67.8,19,1.6,29.3,19.2
30056, Chiconamel,6610,1730,52.45083207,34.42511346,29.04689864,29.39485628,13.85779123,0.060514372,0.393402935,19.42511346,79.24357035,4.97730711,71.79190751,97.97687861,16.12716763,59.65317919,11.84971098,3.783236994,72.58912916,21354.14,73.5,27,0.8,34.8,27.6
30057, Chiconquiaco,13881,3339,50.07564297,29.26136446,30.64620705,38.57070816,7.852460197,0.374639769,0.461294508,16.65586053,0.562000144,1.246487499,78.67625037,97.00149925,13.31733653,57.00149925,11.45427286,4.113207547,82.43284033,22008.08,94.1,27.8,0.6,36.9,13.3
30058, Chicontepec,53858,15201,51.32756508,37.5812507,23.17947194,30.1069479,16.40981841,0.050136483,0.844845514,30.37173203,84.39122425,8.980207422,85.80267228,98.0280947,16.79746752,60.79013323,12.38622873,3.521957009,77.245984,27347.98,73.2,25.2,0.7,23,36.8
30059, Chinameca,22638,7092,51.71834968,32.99690785,24.754837,37.49006096,8.900962983,0.128137151,16.11592154,18.19667786,6.113884349,7.475809658,87.81210326,98.63052379,18.64574498,82.97752015,20.47188471,3.190005647,74.03369673,36040.66,63,16.2,4.3,27,14.8
30060, Chinampa de Gorostiza,16283,4669,51.31732482,33.55351099,26.29084867,35.01753954,10.99759985,0.0246169,2.351058592,19.45350483,11.80452979,6.037666174,85.76642336,97.27979275,22.36614853,78.28151986,24.00690846,3.475452196,74.67644521,28693.2,73.4,20.6,1.5,26.1,21.1
30062, Chocamán,20839,5206,50.67901531,29.81477038,28.21152646,41.34075531,7.279619943,0.129583413,0.859048807,17.60330182,1.17093771,5.988570331,84.08916218,98.01846864,16.41015775,80.35782993,24.99038092,3.969796075,82.89346947,25920.89,78.3,29.7,3.2,41.4,19.9
30063, Chontla,13359,4138,51.1490381,37.25346209,23.93891758,29.45579759,16.50572648,0.029953572,0.449269936,34.58629727,40.98090603,4.730893031,83.3977767,97.50906892,17.36396614,77.79927449,11.03314783,3.222732769,76.88759408,26379.39,68.4,18.9,0.7,31.6,24.7
30064, Chumatlán,4008,1112,52.74451098,31.99600798,28.09381238,35.67864271,10.52894212,0.024981264,5.470896827,14.3142643,98.87724551,4.865269461,68.97482014,95.41366906,6.115107914,62.76978417,5.215827338,3.589928058,57.99457995,22942.79,88.2,45.4,0.3,29.6,33.5
30035, Citlaltépetl,11165,3355,50.93596059,35.18406667,27.13504794,30.16399319,14.78627117,0.026891359,0.9948911,27.34606077,28.78271782,6.965486329,83.82572366,96.75383228,16.9522092,80.31259393,10.39975954,3.311411411,74.44643926,26641.32,83.7,31.6,1.1,30.8,23.6
30036, Coacoatzintla,11018,2873,51.63369032,28.98693048,29.86930477,40.73334543,6.525685242,0.61722792,9.895596913,16.53657651,0.599019786,5.047662279,86.52506964,98.67688022,22.56267409,85.44568245,24.79972135,3.814415042,82.46412321,27377.56,84.4,20,2.9,34,16.2
30037, Coahuitlán,8176,1973,51.19863014,30.15068493,30.72407045,36.83953033,8.500489237,0.036724201,0.257069409,13.6130137,65.03180039,1.859099804,67.25798277,96.19482496,4.870624049,76.91527144,4.211060375,4.100456621,67.69706337,19066.5,93.8,45.2,0.4,36.8,37.6
30038, Coatepec,93911,27362,51.98006623,34.45130735,21.74014959,38.10173248,9.921793424,0.439775489,2.471162662,19.18504856,0.653468118,21.58928129,93.04401917,99.21421752,35.839148,88.29923978,57.92199207,3.371522936,77.41225657,28305.16,53,7.6,7.7,22.7,6.9
30039, Coatzacoalcos,310698,98204,51.99872545,34.25585108,21.9593069,37.81561665,8.828557421,0.300878643,2.39951448,20.19721447,4.885185173,25.2416223,95.91396971,99.45591033,33.65525285,93.24188863,57.74797721,3.144537987,75.34815239,42012.78,43.5,6.1,11.5,14.7,10.9
30040, Coatzintla,55016,16157,52.2102661,33.6529844,23.85334449,36.77663405,9.122322046,0.149185846,0.682190286,17.77899045,13.07748272,20.44615077,93.86693099,99.21768285,36.53296908,88.03328572,53.31263583,3.397691305,76.71547338,40720.8,46.5,10.3,7.6,17.3,13.2
30041, Coetzala,2355,641,50.91295117,31.63906582,25.30785563,40.89171975,9.087048832,0.042462845,0.976645435,27.77070064,44.50106157,2.420382166,79.25117005,97.97191888,9.204368175,61.93447738,11.85647426,3.667706708,66.25,23735.42,72,28.4,2.9,30.4,35.8
30042, Colipa,5743,1847,50.47884381,35.05275988,25.64861571,32.49172906,13.77328922,1.184050148,1.533101045,18.19606477,0.296012537,6.895350862,83.16188414,96.67393675,19.30207197,76.0087241,25.05458515,3.09651036,67.66630316,27526.18,67.7,20.8,1.1,35.7,18.5
30043, Comapa,19876,5362,49.81384584,31.44661904,27.15335077,39.15274703,8.839806802,0.176091769,1.121956128,21.07566915,0.246528477,1.328235057,78.7765759,97.34380845,31.59371493,65.17022073,13.11260756,3.692854471,75.26335591,24716.57,88.3,28,0.6,46.3,10.4
30044, Córdoba,204721,61934,53.12645014,33.90795966,23.0078854,37.72583813,9.663282555,0.308341844,2.617665455,16.45973507,3.713729099,21.56787857,95.39808428,99.40970032,31.3216764,89.31644669,56.8410837,3.291059619,78.07842312,43620.64,47.4,6.4,10,17.9,11.9
30045, Cosamaloapan de Carpio,54737,18411,52.72119407,36.49105691,21.54380195,33.70603818,12.47465059,0.186731107,3.42722404,24.66284127,6.55371371,14.43570997,88.89492557,99.09135426,25.51025962,85.66142461,37.28573761,2.961753985,72.79995649,39784.34,47.5,8.3,7.6,25.6,12.7
30046, Cosautlán de Carvajal,16167,4457,50.64019299,32.39048679,26.04688563,37.81777695,9.760623492,0.068052462,0.14845973,23.54942472,0.179377745,2.548401064,81.40004487,97.97798248,24.26421029,72.29835992,16.692878,3.616801438,82.2972973,29235.29,80.8,15,1.6,38.8,9.3
30047, Coscomatepec,59471,14325,51.7159624,27.07253424,32.9323283,41.568799,6.0218057,0.255780298,3.702020967,11.10662427,0.607652039,5.302762487,76.35182339,98.3759188,20.4523176,71.98963876,18.65154379,4.104931794,85.45454545,25611.78,89.1,37.2,0.7,40.9,21.1
30048, Cosoleacaque,130903,40691,52.51674904,33.00403001,23.4749826,39.0191865,7.842072662,0.154492126,1.298701299,15.73493423,9.522461811,17.70893901,93.38401732,99.06519005,26.14766028,90.09102346,44.22052294,3.213006087,76.45607716,32036.13,53.2,9.4,8.6,19.2,10.5
30049, Cotaxtla,22050,6556,50.71201814,33.74353741,23.58276644,37.61451247,9.954648526,0.580577856,1.297052154,22.11791383,0.725952813,3.308222908,85.62929062,98.7608995,32.61933905,83.86109836,23.92534802,3.351078476,75.04595588,35336.27,52.4,13,1.3,38.8,13.8
30050, Coxquihui,16333,4025,51.6194208,32.15356356,28.89419544,34.71711976,11.3397012,0.073475386,2.03944145,21.87117316,86.6359447,4.927803379,70.89960239,95.88631264,10.37147843,68.31214161,25.60458738,4.00074757,76.2272614,23659.44,86.9,42,0.4,33.2,34.3
30051, Coyutla,23096,6058,51.76220991,32.05342917,28.77554555,34.4172151,9.988742639,0.207891204,0.524104474,16.65078815,78.77669734,3.998610689,69.17615982,97.57064948,13.00826446,67.09634771,15.45199141,3.782350025,79.18184829,24578.31,83.9,30,0.7,33.8,24.3
30052, Cuichapa,11869,3393,52.43912714,32.70541133,26.34018881,36.58125421,9.68476062,0.547922111,2.546374368,21.45144976,4.542772861,5.69476082,87.66597816,98.73156342,24.51327434,75.81120944,19.20920626,3.487466824,68.52836879,33889.51,64.3,19.3,12.1,26.7,14.5
30053, Cuitláhuac,28075,8054,51.87889581,32.5280114,26.38631504,37.00641483,9.394155381,0.848575605,15.62344051,13.07525042,1.650859303,8.509500553,90.63121272,99.37686939,37.79134987,85.2442672,39.12718204,3.472595914,75.53524477,38170.69,54.6,9,6,29.6,7
30205, El Higo,19402,5589,50.34017112,34.5718998,24.8324915,33.18214617,11.09679414,0.392015268,0.417741104,16.88579531,2.468243313,11.90992666,90.42762569,98.5442128,40.52839684,85.51401869,21.87275341,3.456865564,70.08976661,36046.34,48,8,7.6,21.4,9
30065, Emiliano Zapata,85489,27258,51.85111535,33.21498608,22.6967449,39.67191632,8.10146725,0.438909631,3.384871078,20.18678245,1.127383837,26.9852054,95.88306585,99.12180783,43.76423899,90.93381353,56.02998457,3.128361499,80.73583517,35522.14,39.5,6.5,6,16.4,4.9
30066, Espinal,26830,7344,51.4685054,32.7362789,27.02833706,35.87248322,10.60775541,0.141759308,8.075947478,16.92898702,53.85706818,6.887021475,80.04905969,98.63069971,17.18707204,64.11063946,15.51417226,3.638105667,79.9229923,24986.95,77.7,25.4,0.7,27,19.7
30067, Filomeno Mata,19179,3638,51.54074769,24.93034048,37.97382554,39.78309609,5.38609938,0.010431336,0.292321345,12.7952448,99.41081391,2.069972366,62.36943375,97.46136865,2.1799117,64.72536572,5.601545254,5.101185553,70.58660764,18463.16,94.9,49,0.2,39.2,45
30068, Fortín,66372,19973,52.92894594,33.9419246,22.76453392,37.35270185,9.573249751,0.403912526,1.644260912,16.22660277,2.258507094,25.17531028,94.87551971,99.3783838,38.41371704,90.03358901,59.19687171,3.314705293,79.45219223,40852.79,50.9,10.4,8.2,18.6,8.8
30069, Gutiérrez Zamora,24085,7681,53.54785136,36.9945607,21.93157283,32.40325527,14.50755688,0.141207742,0.722591362,25.64571049,5.896765085,12.16148862,92.10834744,98.65780558,20.04169924,85.87254008,38.1157154,3.128225176,74.22680412,35780.55,57.8,10.1,3.1,23.1,15.6
30070, Hidalgotitlán,18275,5308,49.94254446,31.91274837,28.37046363,35.46444797,9.710438448,0.613161064,3.6248152,26.14264601,5.3625171,3.081891833,88.31291235,96.97718631,17.39874501,70.51330798,28.8187179,3.439112291,77.33560735,26476.28,75.3,23.4,0.6,33.4,16.2
30071, Huatusco,59920,16093,52.25300401,30.81741104,26.70905935,40.70031377,7.679084051,0.190294957,1.131754219,14.75114331,0.825231365,12.8496007,88.64300367,98.662769,29.53287305,83.57280587,28.68515985,3.68949005,83.79220132,31846.83,68.3,15.8,4.1,28.5,12.9
30072, Huayacocotla,21796,6135,51.97742705,31.06001101,29.35400991,36.98385025,9.322811525,0.262093066,1.895451833,21.32170721,7.893161409,7.886362588,82.05421293,94.97060745,31.66748326,68.07642064,13.03069889,3.529709435,76.97723923,25809.52,78.3,21.3,0.9,35.6,7.7
30073, Hueyapan de Ocampo,41670,12651,51.52147828,33.714344,26.11533754,33.7661091,10.9481869,0.129611406,9.723489031,20.00480019,31.17512904,6.293068261,79.43060498,98.04932202,15.38461538,69.29177572,23.21966693,3.284989295,75.85933159,31537.06,77.1,26.3,2.7,31.7,16.8
30074, Huiloapan de Cuauhtémoc,7293,2018,52.59838201,32.64637323,24.16015357,39.58590429,8.885232415,0.109724318,2.949650158,17.24043341,6.925397696,12.1503017,92.91026277,99.4011976,24.7005988,86.9760479,38.52295409,3.598004988,72.52856433,42186.67,55,9.5,11.8,18,16.3
30075, Ignacio de la Llave,16525,5663,51.8366112,36.7886233,23.14674735,31.34039334,15.08623298,0.381240545,4.490438151,21.5612708,0.859304085,5.083207262,77.92689387,98.17505315,17.48759745,71.66902906,24.04323175,2.916725726,69.50656727,30064.6,70.5,17.1,2.4,33.5,10.4
30076, Ilamatlán,13377,3712,52.53046273,31.22979741,30.82903491,34.85833894,11.30298273,0.007476077,7.258727667,17.64969724,94.48064105,2.352412346,55.38793103,98.22102426,4.74393531,35.01347709,14.52830189,3.576010782,60.06493506,19189.95,91.7,42.9,0.9,46.1,26.2
30077, Isla,42807,13268,51.60838181,33.04588249,25.27742086,36.88120547,9.407779465,0.378548896,5.164878824,18.83878505,4.912092023,7.858913786,85.3577622,98.52008457,25.46072508,80.00604047,27.7505097,3.216777409,79.18179068,33881.37,65.5,13.8,2.7,38.2,10.4
30078, Ixcatepec,12379,3745,50.88456257,37.12707004,23.21673802,30.26900396,15.68785847,0.048480931,0.444372627,29.40130888,74.10937879,7.934071261,83.19978632,97.47583244,18.09881847,74.70461869,6.364124597,3.302631579,76.8590604,25104.3,79.1,28,0.6,26.2,50.9
30079, Ixhuacán de los Reyes,11387,3071,50.67181874,30.4726202,28.5927749,39.9138613,8.271073218,0.052742616,4.394831678,21.49951657,1.107789696,1.521012836,79.0228013,98.69664386,14.01107853,56.79374389,11.79537309,3.698697068,82.10904342,21934.33,89.3,18.7,0.8,40.8,12.5
30083, Ixhuatlán de Madero,50836,14055,51.3671414,34.96614537,25.44506737,32.78449887,13.62643848,0.031489864,6.603699331,25.76240507,85.58203664,5.939014301,77.98178195,97.13485567,14.52064632,45.72413298,7.61166164,3.60315865,77.17780003,24750.12,86.5,40.6,0.3,34,27.3
30080, Ixhuatlán del Café,23132,5964,50.45823967,30.12212519,28.70482449,39.95763445,7.751167214,0.229139645,1.184506312,15.26456856,1.08507695,3.068334271,86.79530201,98.32158442,22.08794898,76.51502434,23.09499832,3.85448137,86.81558616,26271.63,85.7,23.9,1.3,32.2,10.7
30082, Ixhuatlán del Sureste,15831,4782,50.93171625,32.53329963,25.2179957,37.7480096,8.037406799,0.113808801,0.802629084,16.03994186,4.190367842,9.771822262,90.39347007,98.3627204,29.05731682,87.00671704,28.52644836,3.306901615,69.63273872,35931.27,58,12.1,2.8,27.9,15.9
30081, Ixhuatlancillo,27295,7851,52.70562374,31.12185382,25.4368932,40.92324602,6.52500458,0.183203869,1.769684534,17.07638762,30.82982231,18.85146773,85.04649089,99.14617051,27.55544226,87.98266854,37.92532178,3.458715596,82.41308793,34883.6,64.2,20,5.9,27.3,16.7
30084, Ixmatlahuacan,5574,1924,51.34553283,37.69967707,21.36706136,30.57050592,13.59885181,0.215710947,0.611071172,25.44474394,0.574094008,5.561535701,81.86070686,98.07692308,18.86694387,76.14345114,13.61746362,2.897089397,70.66805846,29022.17,48.4,6.3,5.1,36,7.5
30085, Ixtaczoquitlán,74004,20866,52.21474515,32.26126966,24.49327063,39.95189449,7.930652397,0.179761309,0.993390909,17.6804465,12.79822652,13.18030659,91.96146103,99.38096838,27.93108413,88.60735195,40.1602764,3.532821497,76.7074634,38166.84,52.8,14.2,10.8,20.7,13.4
30086, Jalacingo,46794,11590,51.60918066,27.52320386,32.69275988,40.72379812,6.077253586,0.087659283,1.017572363,12.43747061,0.684593429,2.737108754,85.51450276,98.59982714,23.35551906,77.81331029,27.90838375,3.991015895,82.62788886,26635.05,81.5,21,2.1,36,17.2
30088, Jalcomulco,5054,1632,49.80213692,37.14542936,19.76652157,35.25920063,13.29639889,0.336367234,3.581321725,25.385833,1.088246933,4.09576573,84.31372549,98.83220652,14.7510756,64.59741856,28.64167179,3.092751843,73.86223862,24385.82,72,7.7,4.4,37.8,5.1
30089, Jáltipan,38669,12266,52.95456309,35.53398334,22.47193917,34.48766358,11.4777841,0.1474354,1.596006105,23.63819771,3.724120083,15.75975758,91.04550644,98.51234265,19.73189472,85.44800523,32.55947029,3.146710257,75.51154035,34378.92,64.6,16.8,4.7,21.7,11.3
30090, Jamapa,11132,3617,51.31153432,34.68163852,23.28422566,35.95041322,11.09414301,0.35945363,2.803990294,22.2661515,0.350372833,4.7345252,88.99336283,98.83753114,28.66242038,83.77180836,28.14404432,3.075560476,69.84435798,31849.04,55.2,10.8,4.4,30.2,11.2
30091, Jesús Carranza,28524,8206,50.641565,31.98544166,28.16600014,36.07310742,10.04349961,1.123082862,1.512333766,24.07452893,10.41995579,5.645812134,84.75423832,98.14769382,25.40480864,74.84971169,29.42836114,3.469412774,79.07575386,29470.86,74,24.1,0.7,36.3,12.5
30093, Jilotepec,16585,4634,51.67319867,33.13789569,23.58154959,38.87850467,9.315646669,0.36185996,1.501356648,21.52547483,0.645316929,7.231168205,92.27449288,98.87664722,24.08727587,81.39987038,35.77446533,3.569669475,75.67157712,29125.99,63,11.4,7.7,21.1,8.5
30169, José Azueta,22709,7302,50.96217359,34.7343344,24.8227575,33.85441895,12.39156282,0.643256818,5.317649132,21.2573795,3.488218454,5.207277854,82.40613867,98.7766323,25.03092784,79.12027491,13.96755568,3.10652921,73.94181718,30427.68,62,11,2.9,37.9,6.6
30094, Juan Rodríguez Clara,38367,11743,51.28626163,33.65472652,25.67912821,35.02268106,10.9077637,0.466753585,0.620502659,21.09969757,5.433025705,5.588005215,83.439816,98.48860046,25.50811272,79.23319956,21.17847993,3.257491676,75.43003851,29871.81,67,15.1,1.3,34.9,9.2
30095, Juchique de Ferrer,15059,4694,50.34198818,35.55813799,24.82900591,32.11368617,14.10452221,1.042773645,0.969713071,23.23326249,0.239059699,5.239391726,78.82403068,97.40458015,16.92844677,68.13522356,22.20283533,3.19651036,74.7859589,26587.33,72.5,16.1,1,34.9,9.4
30016, La Antigua,28682,9174,52.10585036,34.70210244,21.9413549,36.93734528,10.24022872,0.376937038,4.22889044,23.09517164,0.851568771,16.12385241,94.47839371,99.49737762,33.56643357,89.72789859,48.33916084,3.124535722,72.07167832,44885.11,43.9,5.6,10.8,21.7,7.9
30127, La Perla,28258,6348,51.4579942,23.91496213,38.72531672,41.37943237,4.21473565,0.145107061,0.973279066,11.31127234,0.970048856,0.357522124,68.27923101,98.23371708,8.864353312,41.03453714,6.607790569,4.378962309,82.25575854,21119.08,95.3,55.6,0.7,52.3,44.5
30096, Landero y Coss,1543,425,51.00453662,36.58522359,23.00712897,33.50615684,16.00777706,1.621271077,0.129617628,26.50680493,3.499675956,3.116883117,92.45283019,99.03846154,30.28846154,60.81730769,31.97115385,3.627403846,69.66824645,25271.48,76.8,8.2,1.1,35.2,2.4
30061, Las Choapas,81080,22433,51.46891959,30.11772325,30.68600965,36.94780603,8.345361016,0.596355196,0.674099041,16.34756632,8.135287875,9.35039613,86.29165366,97.11486849,24.94742965,78.01888059,33.94478994,3.59899839,75.12417774,16909.48,74,25.3,3.3,33.6,22.4
30107, Las Minas,2934,720,50.47716428,27.27334697,33.19700068,41.20654397,7.191547376,0.034106412,0.068189567,23.66177975,0.81799591,0.408997955,78.88888889,97.63560501,17.24617524,54.38108484,13.63004172,4.045897079,73.19444444,22099.15,88.1,28.1,1.5,40.3,22.3
30132, Las Vigas de Ramírez,20300,5070,50.92610837,28.68009852,30.59605911,40.73891626,6.21182266,0.044343713,1.488197901,15.49906395,0.354697276,5.473176019,86.70349181,98.87307236,29.91300909,75.99367214,19.41478845,3.973507315,78.6463487,29208.82,83,17.6,4.6,30,12.8
30097, Lerdo de Tejada,19123,6585,53.01992365,38.36620823,19.21246666,32.59425822,15.10223291,0.120299179,2.050852778,21.5910874,0.371319492,14.66694574,89.34974172,99.20622806,24.29378531,83.52420217,40.08548313,2.901236452,64.82213439,43423.56,51.6,6,14.3,24.2,6
30137, Los Reyes,6308,1638,50.90361446,27.13173748,31.57894737,43.51616994,6.024096386,0.079264426,14.2675967,9.020291693,98.9010989,2.70743749,72.1001221,96.45909646,3.418803419,55.12820513,3.35980452,3.810744811,79.25336597,20570.36,93.9,41.6,0.5,34.8,42.1
30098, Magdalena,3299,855,51.77326463,27.09457411,32.22188542,43.07365868,6.426189754,0.030321407,0.36374659,15.88360109,98.4389348,4.285277013,81.52046784,99.18128655,2.807017544,62.45614035,12.86549708,3.805847953,78.36879433,19049.24,88.7,33.8,0.6,32.1,26.4
30099, Maltrata,18327,4504,52.10345392,29.38904349,29.95034648,40.31210782,7.44257107,0.442067347,4.932613085,15.8836689,0.518360888,5.091683039,83.78858539,98.28812806,22.00978213,75.56691863,20.00889284,4.039573144,74.67590523,27250.96,84.3,23.9,4.8,28.8,14.6
30100, Manlio Fabio Altamirano,23918,7630,50.92817125,35.39572707,22.01271009,35.89765031,11.88644535,0.229971567,0.710761769,19.62538674,0.334476127,4.3743727,89.29226737,99.16054565,29.0792235,79.19727177,27.61742325,3.132869885,70.15437393,32295.49,56.1,12.2,5.3,34,10.3
30101, Mariano Escobedo,38670,10299,52.10757693,29.35254719,29.1130075,41.21282648,6.387380398,0.25861846,0.977552498,13.7574347,1.493696446,13.20700991,87.86054191,98.98931001,24.50923226,71.44800777,33.98445092,3.727016521,78.34649508,32793.82,78.6,33.4,2.9,35.6,17.8
30102, Martínez de la Torre,108842,32751,52.06262288,32.49895708,24.8711281,38.1286238,8.712751197,0.353896074,0.720654472,20.02261092,2.13407626,14.35430464,92.39651749,98.12860474,29.42746686,86.23239545,44.32648052,3.313092281,78.69409496,32066.32,55.5,10.6,6.7,22.3,12.9
30103, Mecatlán,12799,3136,50.80865693,28.66794281,33.17446676,37.0419564,7.148996015,0.015627442,0.914205345,9.782778559,99.06228022,2.21145581,63.09409888,95.27760051,2.201659221,60.17868539,2.520740268,4.047223995,65.20346043,20161.31,94.7,50.1,0.6,39.7,38.2
30104, Mecayapan,17134,5002,51.97852224,30.28585617,28.07735,40.25822282,7.401998014,0.192869667,5.894724543,16.65790242,84.57540007,5.069501226,74.57491498,98.15557338,8.781074579,68.18364074,10.08420209,3.409737528,74.34408171,21679.06,83.1,32.7,0.4,36.8,32.8
30105, Medellín de Bravo,95202,33232,52.01256276,32.53463285,22.23063336,42.09668601,6.603793422,0.318823195,2.726957107,15.44514459,1.030179308,19.71030359,96.27329193,99.45155944,35.35496713,92.34735414,49.78438527,2.861521785,81.69664413,30331.03,39.8,7.1,7.4,21.7,6.7
30106, Miahuatlán,4841,1203,50.29952489,29.50444123,30.11774427,38.42181367,7.395166288,0.722991118,1.053501343,16.48419748,0.165460186,4.034761018,90.51580699,99.204947,17.31448763,75.26501767,30.56537102,3.985915493,66.91729323,22192.53,89.8,20.6,2.6,34.6,12.9
30108, Minatitlán,144776,44981,52.48590927,35.19443466,22.42785987,35.4417525,11.19078706,0.223197319,1.236888293,19.41354485,6.835805217,20.78433812,93.14294611,98.80955035,34.01636603,84.08462636,51.79594658,3.212431192,71.2725165,41258.46,43.9,9.8,5.1,21.2,14.7
30109, Misantla,65761,19523,51.29331975,34.20045316,24.00510941,35.92402792,11.19964721,0.588019672,0.644974825,21.79970796,0.803617808,12.60695514,90.73020753,98.25939618,22.89088575,79.60766189,35.77958094,3.343823801,77.62406788,31085.22,60.8,10.3,4.1,20.5,11.1
30110, Mixtla de Altamirano,12125,3196,50.66391753,26.83043299,34.05360825,41.4185567,6.325773196,0.032992412,3.035301881,10.92048829,99.4626767,0.405059106,46.35367762,93.48575008,2.004384591,49.29533354,1.284058879,3.776385844,69.12920465,17138.27,94,52.4,0.1,53.5,45.8
30111, Moloacán,16493,4959,51.77954284,32.77590493,26.15048809,37.27035712,9.84053841,0.200097017,0.8793208,17.21336325,2.614815264,9.082084572,89.26986688,97.96458376,26.34364821,84.10016287,27.74837134,3.314076485,65.50324675,36417.2,59.6,11.4,5.5,26.9,15.9
30206, Nanchital de Lázaro Cárdenas del Río,29209,8979,52.45643466,34.40621041,22.60946968,36.80030128,9.435447978,0.130177109,5.185286663,18.4635934,6.148313067,20.05550036,95.5421821,99.55262275,49.08846885,92.64064422,57.82229185,3.248154775,61.66462122,45543.47,44.8,6.2,11.8,16.1,10.9
30112, Naolinco,22835,6605,51.27654916,33.08574557,23.88876724,38.67308956,9.511714473,0.302194193,5.470392432,24.5773846,0.674580577,10.29270003,89.75018925,98.78640777,24.13897739,82.84283981,32.99954483,3.440382282,78.73117298,31974.41,67.9,13.6,3.1,29.7,6.7
30113, Naranjal,4614,1224,51.62548765,31.1613676,27.26480836,40.11324042,9.18989547,0.043554007,8.732578397,17.94425087,20.42682927,3.55352082,85.62037798,99.09390445,11.28500824,74.79406919,17.54530478,3.746721311,72.13520198,26883.37,72.1,25.9,2.7,29.8,23.2
30013, Naranjos Amatlán,26843,8369,52.80333793,36.32362255,22.34847074,33.51339269,13.33681034,0.10060737,3.144677522,23.59450095,5.67745781,20.30999665,94.50286807,98.72024877,40.98086124,88.19519196,44.61722488,3.203444564,71.12735114,39755.43,48.7,8.7,4.9,19,11.1
30114, Nautla,10130,3377,50.14807502,37.57127345,21.41164857,31.43139191,14.92596249,0.473980448,0.355555556,21.56398104,0.987361769,7.674832082,90.54534677,97.38872404,26.32047478,72.96735905,25.29691211,2.997033521,70.64275037,32752.15,48.2,7.4,2.5,28.1,9.8
30115, Nogales,37314,10712,52.36372407,33.32536937,24.69900518,37.41720966,10.17617247,0.270988168,1.065342815,15.29711603,9.117741762,16.54768933,91.98915685,99.13100355,25.60508364,83.2071769,35.82842725,3.47515876,71.65324846,34176.04,68.3,15.2,8.9,26,14.8
30116, Oluta,17027,5033,51.97039995,32.71183554,25.3979442,37.39207048,9.010279001,1.104712657,1.510165707,18.30522419,1.898172787,11.83634859,87.44038156,98.48333666,18.87846737,83.67591299,26.08261824,3.355218519,75.68807339,35870.2,71.3,18.7,3.5,25.6,13.9
