eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,3,1,0.8,0.9,0,0,91,0.001385362974232455
0.3,3,1,0.8,0.9,0,0,28,0.001417178503860567
0.01,5,1,0.8,0.9,0,0,1007,0.001343070101184958
0.05,5,1,0.8,0.9,0,0,209,0.001338207677610293
0.1,5,1,0.8,0.9,0,0,88,0.00139017071866102
0.3,5,1,0.8,0.9,0,0,33,0.001510142211786875
0.01,7,1,0.8,0.9,0,0,1211,0.001362661640321632
0.05,7,1,0.8,0.9,0,0,230,0.001366936750336427
0.1,7,1,0.8,0.9,0,0,134,0.0013826854857627471
0.3,7,1,0.8,0.9,0,0,34,0.0014978489694351849
0.01,1,3,0.8,0.9,0,0,1271,0.001421281852565957
0.05,1,3,0.8,0.9,0,0,273,0.001429105591888627
0.1,1,3,0.8,0.9,0,0,126,0.001431603255441543
0.3,1,3,0.8,0.9,0,0,51,0.001490967026556157
0.01,3,3,0.8,0.9,0,0,889,0.001355920599029452
0.05,3,3,0.8,0.9,0,0,232,0.001347027515576459
0.1,3,3,0.8,0.9,0,0,93,0.001370143977529986
0.3,3,3,0.8,0.9,0,0,26,0.001398707316837491
0.01,5,3,0.8,0.9,0,0,932,0.001344360163149266
0.05,5,3,0.8,0.9,0,0,195,0.001348755146898433
0.1,5,3,0.8,0.9,0,0,92,0.001358529677141244
0.3,5,3,0.8,0.9,0,0,28,0.001436041862178176
0.01,7,3,0.8,0.9,0,0,923,0.001340503787832111
0.05,7,3,0.8,0.9,0,0,190,0.001341884026727115
0.1,7,3,0.8,0.9,0,0,87,0.001367433436122778
0.3,7,3,0.8,0.9,0,0,29,0.001409617287017573
0.01,1,5,0.8,0.9,0,0,1107,0.00145335665364788
0.05,1,5,0.8,0.9,0,0,271,0.001453669179312139
0.1,1,5,0.8,0.9,0,0,166,0.001450732925009596
0.3,1,5,0.8,0.9,0,0,62,0.001518712506132604
0.01,3,5,0.8,0.9,0,0,926,0.001372443225721809
0.05,3,5,0.8,0.9,0,0,249,0.001356330472769391
0.1,3,5,0.8,0.9,0,0,87,0.00138544121667815
0.3,3,5,0.8,0.9,0,0,34,0.0014091768736502
