eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,3,1,0.8,0.9,0,0,251,0.001415387821936854
0.1,3,1,0.8,0.9,0,0,83,0.001432943118762239
0.3,3,1,0.8,0.9,0,0,30,0.001514616931163742
0.01,5,1,0.8,0.9,0,0,1084,0.001395855852784896
0.05,5,1,0.8,0.9,0,0,210,0.0014165231643062351
0.1,5,1,0.8,0.9,0,0,105,0.0014401854831496061
0.3,5,1,0.8,0.9,0,0,27,0.001484795587218509
0.01,7,1,0.8,0.9,0,0,1095,0.001402980912690784
0.05,7,1,0.8,0.9,0,0,243,0.001407138919193499
0.1,7,1,0.8,0.9,0,0,112,0.001426722545972369
0.3,7,1,0.8,0.9,0,0,35,0.001519354864321445
0.01,1,3,0.8,0.9,0,0,930,0.001484622219675499
0.05,1,3,0.8,0.9,0,0,201,0.001484359921956353
0.1,1,3,0.8,0.9,0,0,121,0.001492325302124577
0.3,1,3,0.8,0.9,0,0,46,0.001536486683329648
0.01,3,3,0.8,0.9,0,0,857,0.001431144432883527
0.05,3,3,0.8,0.9,0,0,202,0.001412166110735087
0.1,3,3,0.8,0.9,0,0,103,0.001424807334733511
0.3,3,3,0.8,0.9,0,0,23,0.001489896261693311
0.01,5,3,0.8,0.9,0,0,894,0.001407763434992715
0.05,5,3,0.8,0.9,0,0,176,0.001413309024836225
0.1,5,3,0.8,0.9,0,0,88,0.00143339994686086
0.3,5,3,0.8,0.9,0,0,25,0.001506189553628793
0.01,7,3,0.8,0.9,0,0,909,0.001394573431563997
0.05,7,3,0.8,0.9,0,0,179,0.001399870064222875
0.1,7,3,0.8,0.9,0,0,85,0.001424753197980624
0.3,7,3,0.8,0.9,0,0,26,0.001519653346145223
0.01,1,5,0.8,0.9,0,0,989,0.001489005554470374
0.05,1,5,0.8,0.9,0,0,257,0.0014880982740066
0.1,1,5,0.8,0.9,0,0,113,0.001503866317501042
0.3,1,5,0.8,0.9,0,0,40,0.001544747311539302
0.01,3,5,0.8,0.9,0,0,893,0.001427279542184205
0.05,3,5,0.8,0.9,0,0,194,0.001426098143514708
0.1,3,5,0.8,0.9,0,0,93,0.001423688972764489
0.3,3,5,0.8,0.9,0,0,26,0.00148055443634743
0.01,5,5,0.8,0.9,0,0,937,0.001399204449789356
0.05,5,5,0.8,0.9,0,0,185,0.001394534938570085
0.1,5,5,0.8,0.9,0,0,87,0.001422186001432714
0.3,5,5,0.8,0.9,0,0,32,0.001478822275201726
0.01,7,5,0.8,0.9,0,0,927,0.001387739889744442
0.05,7,5,0.8,0.9,0,0,200,0.001390375192479955
0.1,7,5,0.8,0.9,0,0,98,0.00143351122264581
0.3,7,5,0.8,0.9,0,0,26,0.001468300575708854
0.01,1,7,0.8,0.9,0,0,929,0.001503806753513887
0.05,1,7,0.8,0.9,0,0,239,0.001504598806518686
0.1,1,7,0.8,0.9,0,0,101,0.001512173635090213
0.3,1,7,0.8,0.9,0,0,40,0.001575239403745587
0.01,3,7,0.8,0.9,0,0,897,0.001429401670703735
0.05,3,7,0.8,0.9,0,0,173,0.001429667765260146
0.1,3,7,0.8,0.9,0,0,91,0.001442673360091654
0.3,3,7,0.8,0.9,0,0,34,0.0014673833250870411
0.01,5,7,0.8,0.9,0,0,915,0.001400711899760482
