"Area_code","Area_name","Total_Population","Total_houses","P_female","Mean_age","P_age_00_14","P_age_15_39","P_age_65_more","P_migrants","P_afrodescendants","P_disability","P_indigenous_language","P_university_studies","P_read_write","P_electricity","P_car","P_cell_phone","P_internet","Mean_occupants","P_working","Current_income","P_poverty","P_extreme_poverty","P_vulnerable_income","P_educational_lag","P_lack_quality_living_spaces","longitude","latitude","bias_w","bias"
1001," Aguascalientes",5.85325239278453,5.74057603688802,0.183209662548114,-0.268222680013621,-0.553237060191334,1.16386332387223,-0.796724663880075,0.0385408253139184,-0.117417571472358,-0.230956536063691,-0.655734269043203,2.61389254593334,1.19662411997153,0.594954967425291,1.41107625980314,1.12975559882667,2.30375594205935,-0.228377870824632,0.67001031956455,2.50092201001386,-1.68960994054587,-0.970227994247218,1.68948483846416,-1.72617946577328,-1.11650851803976,-0.725877827625991,0.387948508354798,-0.843626613124545,0.907432112
1002," Asientos",-0.0259993098929856,-0.0670935482388765,-0.037033560969505,-1.121897567414,0.891470121277904,0.946738791077779,-0.97285698164854,-0.1476248694406,-0.302315569605286,-0.74756781555459,-0.666110195794175,-0.385304415832105,0.879695496949525,0.395714079636019,0.874489740262035,0.610188689192368,0.52101180972707,1.05262294028999,0.376485022105628,0.532724838393993,-0.93945248066296,-0.830956555541487,0.746910525298854,-0.426475445369573,-0.655244864474308,-0.672177876662289,0.47796058531554,0.138130283646078,0.963928128
1003," Calvillo",0.0179843326466619,0.00152867455302234,-0.0498823769445108,-0.298829161517732,0.226353904329608,0.262305759915674,-0.162103564575406,1.23735510210158,-0.299116301740339,0.062820419191575,-0.659673648876538,-0.189872069414812,0.743383929604346,0.408104304210513,1.13406356525799,0.766010534002475,0.871776037475051,0.240508824388644,-0.155238815602879,1.25351926875165,-0.67872702204512,-0.804428662454681,-0.0293271443666884,-0.120041164136178,-0.828218734561351,-0.813501591578302,0.413847154619271,-0.660113219203373,0.939364807
1004," Cosío",-0.252245821473156,-0.263662864858147,0.1253428458399,-0.994221964824902,0.638241774724679,0.93035029335782,-0.94506438435041,-0.153597737725842,1.64137176253932,-0.468253991961639,-0.665969664675808,-0.00338974894937384,0.919241382257225,0.43697154402542,0.912052080209644,0.707989781729417,0.988983691350274,1.49466501822618,0.526388191956744,0.708100070934196,-1.08125053710424,-0.877380368443398,1.66176206454753,-1.04991070718924,-0.539928951082945,-0.725866632026934,0.544983256293147,0.212818987069297,0.941588235
1005," Jesús María",0.487555901547376,0.405129683969557,-0.314716907043143,-1.06171029950472,0.410583877526605,1.2953122088746,-1.33211043186573,0.221833333715974,-0.0603380669777415,-1.02421528793444,-0.65946882635791,2.21951665366863,1.08077041021945,0.493317448896113,1.61149523240574,1.14430788734808,1.90232284518684,0.572759385603548,1.23574431873269,1.87425187823897,-1.57068253836931,-0.884012341715099,1.05186103838175,-0.944243713660482,-0.745850224996092,-0.757924676779771,0.422568734599075,-1.23864834412852,0.903254855
1006," Pabellón de Arteaga",-0.0514828323057394,-0.0919017153334179,-0.0693448980968452,-0.947105986381197,0.454723628788141,1.18877129087222,-1.02637129544519,-0.0843286766602244,-0.21085160880567,-0.178181003862869,-0.661411669846931,1.15337762538833,0.977152636568207,0.453623228574447,1.16665177562529,0.90055360408922,1.56331216160035,1.12782421438939,0.429784146911051,1.4871822355677,-1.45175513619275,-0.910540234801905,1.77265316021404,-1.14501100136512,-0.754087075952618,-0.726984445434736,0.471771617136467,-0.840397184078546,0.920119213
1007," Rincón de Romos",0.0122128716580665,-0.0435646236464478,-0.0144658818604074,-1.09337149571418,0.744700369413603,1.06160660454095,-1.02562509472715,0.0115930949470919,-0.278694629892211,-0.227511967351802,-0.647096804762229,0.865716116318702,0.899231977838895,0.426883553694963,1.02971292300124,0.876207020133466,1.11574185237208,1.23813910251993,0.484708017570039,1.04492277627178,-0.921155957251182,-0.731476956465965,1.19047490796488,-1.04991070718924,-0.572876354909049,-0.735248825029366,0.518355721827046,0.11195603810749,0.932472241
1008," San José de Gracia",-0.301037922997627,-0.299207531523991,1.02672895963628,-1.04245682101843,0.932925699610165,0.800218128714083,-0.806017133061931,-0.0488945320492858,0.609191201643588,-0.165385750800281,-0.659183250342934,0.308920409174049,1.08544256059414,0.185057451379606,1.24865520730333,0.773904286473847,0.211171293507319,0.818538495896611,-0.148873698475561,0.0418859855683192,-0.67872702204512,-0.950332074432114,0.414237238299336,-1.17671109942375,-0.992955753691869,-0.774913293016727,0.483967765172721,-0.0823755326234687,0.774078727
1009," Tepezalá",-0.21631339976777,-0.229740094936054,-0.316262980835444,-0.993114534962458,0.658176182559163,1.0693337988809,-0.843232269533293,-0.0377762074741704,-0.312926652600374,-0.863822572940386,-0.663927595450351,-0.319769483758258,0.738836387530175,0.387451504887916,0.82355737646893,0.611770717834048,0.630083098552711,1.13888868446393,0.408738203017508,0.373832917843004,-1.05380575198657,-0.897276288258502,0.913247168798614,-0.574409236309833,-0.77056077786567,-0.703498335469214,0.50958052199079,0.178386495540108,0.937380476
1010," El Llano",-0.227004687319856,-0.234582941551194,-0.76665065971428,-0.862457283110665,0.517063988281468,0.831205955599221,-0.920131111114966,0.070438727898401,-0.254278525149085,-0.133032704301925,-0.665671307110533,-0.208232505947665,0.818448751265698,0.160979305284087,1.05855808267007,0.633631884844073,-0.0927046106742635,0.615649923659457,0.0834920479211308,0.249961255701537,-0.916581826398237,-0.784532742639577,0.414237238299336,-0.479308942133952,-0.597586907778627,-0.670014430567657,0.4193537017697,-0.37469641226123,0.889032753
